donation_id,episode_id,post_t,donor_type,category,holding,weight_kg,meals,pickup_lat,pickup_lon,zone,ready_until_t,safety_deadline_t,horizon_h,status,recipient_id,volunteer_id,n_offers
E126D0006,126,262.0817516939784,bakery,bakery,ambient,5.3950610017765275,10,12.948997464235436,77.63283807613193,west,342.79082522603073,1702.0817516939783,24,delivered,R005,V0131,3
E126D0007,126,81.71590068379643,restaurant,cooked,hot,9.610418277750256,18,12.997942472899943,77.59008463445183,north,142.6296915543728,321.71590068379646,4,delivered,R001,V0053,2
E126D0008,126,275.75234474201403,caterer,cooked,hot,13.884672495777004,26,12.984352409074237,77.66787817922383,west,381.44235661513216,575.752344742014,5,delivered,R008,V0116,52
E126D0009,126,327.62260788128845,restaurant,cooked,hot,9.059478487584753,17,12.985996691955492,77.5729484897228,east,391.8376794365708,567.6226078812884,4,delivered,R002,V0015,11
E126D0010,126,315.7002365185392,caterer,cooked,hot,21.91997569278262,40,12.935750511594549,77.58061836678363,south,366.60547513416117,615.7002365185392,5,delivered,R007,V0089,32
E126D0011,126,279.07732964249965,restaurant,cooked,hot,10.517252814148307,19,12.973568366292724,77.624917820362,west,387.97213167794513,519.0773296424996,4,delivered,R005,V0014,3
E126D0012,126,320.3874494259098,restaurant,cooked,hot,5.652773920767158,10,13.002837857611576,77.58752520716753,north,423.68973352318864,560.3874494259098,4,delivered,R002,V0080,5
E126D0013,126,149.61512877276266,restaurant,cooked,hot,6.827539595452875,13,12.934882411125411,77.56515639958614,south,214.10407451712456,389.61512877276266,4,delivered,R003,V0132,2
E126D0014,126,16.66694617858399,restaurant,cooked,hot,10.927813994724032,20,13.000325034798163,77.58117744251051,north,83.12879199562036,256.666946178584,4,delivered,R004,V0017,12
E126D0015,126,319.6347473138277,restaurant,cooked,hot,9.56042149313672,18,12.97168546401085,77.59989274148289,downtown,403.8021610050814,559.6347473138277,4,delivered,R001,V0014,2
E126D0016,126,240.94402190081286,campus,cooked,hot,17.66141130588911,32,12.918816332881905,77.588349987993,south,338.71488673136776,480.94402190081286,4,delivered,R007,V0063,5
E126D0017,126,292.33250661051756,restaurant,cooked,hot,7.006245654827308,13,12.957246367270692,77.60509429253979,south,357.04578695342633,532.3325066105176,4,delivered,R005,V0132,5
E126D0018,126,346.67087443877574,campus,cooked,hot,24.61821727810791,45,12.976309328217782,77.60866300836815,downtown,466.3023450049652,586.6708744387757,4,open,,,56
E126D0019,126,121.70858257955759,bakery,bakery,ambient,3.8740309489003493,7,12.994209368586773,77.60405410202335,north,176.87994547557747,1561.7085825795575,24,delivered,R001,V0014,5
E126D0020,126,181.89085398780423,restaurant,cooked,hot,8.023900780115525,15,12.968617263913215,77.55959482398401,east,224.12237036592995,421.89085398780423,4,delivered,R003,V0043,3
E126D0021,126,292.6995743898822,restaurant,cooked,hot,10.14990161535857,19,12.971058509852494,77.61712538630687,west,384.7987492872462,532.6995743898822,4,delivered,R005,V0080,3
E126D0022,126,176.6188045878104,restaurant,cooked,hot,10.608231752836552,20,12.99315731563999,77.5941797594817,north,232.87289846689654,416.61880458781036,4,delivered,R006,V0121,44
E126D0023,126,233.26657257292408,caterer,cooked,hot,15.396183065381173,28,12.993999978021227,77.60798132292662,north,338.8426217464365,533.2665725729241,5,delivered,R004,V0053,3
E126D0024,126,166.82365558155536,restaurant,cooked,hot,3.4720429864193547,6,13.002129878330933,77.60906468550377,north,225.38407084499414,406.8236555815554,4,delivered,R004,V0053,2
E126D0025,126,182.71057842052153,caterer,cooked,hot,32.854478910856656,60,12.961965993405684,77.61949323976465,west,223.3220729816618,482.71057842052153,5,open,,,12
E126D0026,126,264.2744679388814,restaurant,cooked,hot,13.496955134215906,25,12.990699875828165,77.54458834879264,east,332.5621882780324,504.2744679388814,4,delivered,R010,V0132,2
E126D0027,126,59.902910666934524,caterer,cooked,hot,33.17163002552303,61,12.973668265982326,77.56882167423879,east,119.45724502606666,359.90291066693453,5,expired,,,10
E126D0028,126,180.25569431490428,grocer,produce,ambient,26.46402623002377,49,12.934540202076677,77.55120153987919,east,253.72456796641802,3060.2556943149043,48,delivered,R003,V0089,38
E126D0029,126,355.83689211933995,restaurant,cooked,hot,10.964721781818046,20,12.956226043104529,77.62457306508723,west,468.35875304612676,595.83689211934,4,delivered,R005,V0052,10
E126D0030,126,54.81163989267978,restaurant,cooked,hot,5.796476685158037,11,12.999454332532055,77.61845701335736,north,153.16322073503778,294.81163989267975,4,delivered,R004,V0053,6
E126D0031,126,137.12265341649973,restaurant,cooked,hot,12.63286077152738,23,12.974336396700824,77.56724601273548,east,221.9797045059113,377.1226534164997,4,delivered,R003,V0132,2
E126D0032,126,14.2918232312749,grocer,produce,ambient,10.59312993265997,19,12.960233492968968,77.66101325925766,west,121.47807375657258,2894.291823231275,48,delivered,R005,V0092,4
E126D0033,126,332.1672657756616,restaurant,cooked,hot,14.621278944167377,27,12.950264668364442,77.60825686174515,south,442.43620645141516,572.1672657756616,4,delivered,R000,V0006,4
E126D0034,126,324.4682460746528,grocer,produce,ambient,25.78164678721144,47,13.054464207063806,77.5506308331026,suburb,406.9040137262845,3204.4682460746526,48,delivered,R010,V0093,44
E126D0035,126,350.44863013514015,restaurant,cooked,hot,13.586792586434488,25,12.974932109765806,77.59603254713765,downtown,399.3307675103284,590.4486301351401,4,delivered,R000,V0014,3
E126D0036,126,287.7418624830133,restaurant,cooked,hot,9.751575795106728,18,12.990520540517025,77.6367543152431,west,372.1107181784022,527.7418624830133,4,delivered,R006,V0111,32
E127D0000,127,275.5593743788387,restaurant,cooked,hot,12.999847094955106,24,12.93135167912248,77.55974713366959,south,352.8224836685044,515.5593743788387,4,delivered,R009,V0081,22
E127D0001,127,306.4518714887859,grocer,produce,ambient,18.86722532178179,35,12.948668797844,77.5889199046826,south,385.6767272204516,3186.451871488786,48,delivered,R000,V0132,4
E127D0002,127,83.80413936207998,restaurant,cooked,hot,4.065877815539736,7,12.959548235419637,77.54489151939282,east,124.30447782911546,323.80413936208,4,delivered,R010,V0076,23
E127D0003,127,51.96670421191476,bakery,bakery,ambient,4.040535062730041,7,12.940603101849707,77.6711666799808,suburb,170.82419588662074,1491.9667042119147,24,delivered,R005,V0114,19
E127D0004,127,138.2832510237163,bakery,bakery,ambient,7.627275552376766,14,12.992189282146349,77.63559429545286,west,242.06115637683712,1578.2832510237163,24,delivered,R006,V0062,2
E127D0005,127,325.50508302854246,campus,cooked,hot,20.143546938458194,37,12.984305663802047,77.60220786555892,downtown,440.4713002181042,565.5050830285425,4,delivered,R011,V0089,29
E127D0006,127,29.077118710131327,caterer,cooked,hot,23.796623145198147,44,12.909979772481885,77.590513358345,south,103.16181972140224,329.07711871013134,5,delivered,R009,V0132,18
E127D0007,127,351.00639960270394,restaurant,cooked,hot,12.264246226297246,23,12.979402641912516,77.6162245477749,west,417.50605149747554,591.0063996027039,4,delivered,R004,V0014,3
E127D0008,127,290.02291804291576,restaurant,cooked,hot,6.466059174729114,12,12.922251579069776,77.60032644073583,south,353.62558317127827,530.0229180429158,4,delivered,R007,V0046,14
E127D0009,127,336.34045060352076,restaurant,cooked,hot,4.914226046006792,9,12.968003701875226,77.57947989574636,downtown,415.6156039509185,576.3404506035208,4,delivered,R000,V0132,2
E127D0010,127,186.70785228443663,campus,cooked,hot,15.571397907623881,29,12.968039531752535,77.63929898784667,west,297.5962521204817,426.7078522844366,4,delivered,R005,V0047,2
E127D0011,127,340.6562895004329,restaurant,cooked,hot,12.05460306443346,22,12.972694872520222,77.5880218905813,downtown,459.01349762245576,580.6562895004329,4,delivered,R000,V0132,3
E127D0012,127,151.93320793134345,caterer,cooked,hot,37.90730340339091,70,12.908446628039627,77.57526257355696,south,221.3716810433782,451.9332079313434,5,delivered,R007,V0063,6
E127D0013,127,322.6308080725232,restaurant,cooked,hot,9.01376662427558,17,12.999737136765741,77.61304738214353,north,363.4739470877761,562.6308080725232,4,delivered,R004,V0080,2
E127D0014,127,354.3948631326834,restaurant,cooked,hot,7.922328210627099,15,12.955291287277088,77.56286109452799,east,437.917145383856,594.3948631326834,4,delivered,R003,V0132,2
E127D0015,127,265.77232948045184,bakery,bakery,ambient,3.0080579437130885,6,13.01481436217263,77.54638464238418,east,382.369394476895,1705.7723294804518,24,delivered,R010,V0118,13
E127D0016,127,353.13772693194477,bakery,bakery,ambient,2.4524063434127337,5,13.039744807270964,77.64095806725274,suburb,394.0153908595329,1793.1377269319448,24,delivered,R006,V0062,3
E127D0017,127,148.85198626583963,bakery,bakery,ambient,3.0218077376136865,6,12.942347924442101,77.60664866763095,south,250.58192582824134,1588.8519862658395,24,delivered,R000,V0052,5
E127D0018,127,299.3940641256811,caterer,cooked,hot,36.15815211088288,66,13.005011074269893,77.67147448840595,suburb,375.4149644242958,599.3940641256811,5,open,,,12
E127D0019,127,94.52234460537463,campus,cooked,hot,13.144090215316911,24,12.944441780113275,77.61871655351837,south,161.64299996736065,334.52234460537466,4,delivered,R005,V0098,15
E127D0020,127,200.42800592423734,grocer,produce,ambient,22.892952639957223,42,12.988156916418964,77.65571161190567,west,259.9161033486268,3080.4280059242374,48,delivered,R008,V0014,12
E127D0021,127,102.00577141897097,restaurant,cooked,hot,14.886579952760629,27,12.989842203937558,77.60621313558781,north,187.49901096822836,342.005771418971,4,delivered,R001,V0080,3
E127D0022,127,274.28006800875687,restaurant,cooked,hot,9.002979200193524,17,13.000964370073158,77.63909983049334,west,310.4417436486108,514.2800680087569,4,delivered,R006,V0126,7
E127D0023,127,21.483821677810404,campus,cooked,hot,10.964899811745545,20,12.971112260796541,77.5966552356088,downtown,103.7347385615762,261.4838216778104,4,delivered,R003,V0014,4
E127D0024,127,253.11213626800125,restaurant,cooked,hot,13.286769851642628,24,12.980131013856461,77.57887638929891,east,285.6343925541796,493.1121362680012,4,delivered,R003,V0080,3
E127D0025,127,300.2719556035784,restaurant,cooked,hot,4.65565972009497,9,12.99515413531453,77.58467816182814,north,370.7604760789309,540.2719556035784,4,delivered,R003,V0087,9
E127D0026,127,309.0289731337052,restaurant,cooked,hot,3.3647379500966976,6,12.98986408845384,77.60186502395558,north,364.96000850444835,549.0289731337052,4,delivered,R004,V0014,5
E127D0027,127,263.9860892147662,restaurant,cooked,hot,7.019704110427055,13,12.94135505070431,77.54991852293428,east,298.5664900318495,503.9860892147662,4,delivered,R003,V0132,2
E127D0028,127,25.292932473557368,bakery,bakery,ambient,6.718327112390137,12,13.0314102701718,77.54603743771096,suburb,101.81085720858157,1465.2929324735574,24,delivered,R010,V0146,3
E127D0029,127,357.5851228027497,restaurant,cooked,hot,9.079298757295392,17,12.953683076983666,77.61111477640718,south,403.5254691225225,597.5851228027498,4,delivered,R000,V0043,3
E127D0030,127,303.6254062377705,bakery,bakery,ambient,4.075719503358276,7,12.951431982487094,77.60964843031948,south,401.41132447437553,1743.6254062377704,24,delivered,R000,V0052,5
E127D0031,127,89.49995736220578,restaurant,cooked,hot,8.830494491007041,16,12.939255277515253,77.61010288817586,south,167.97726823131518,329.4999573622058,4,delivered,R009,V0122,8
E127D0032,127,211.98480422473887,campus,cooked,hot,10.262423143492713,19,12.948736399764904,77.63675757812864,west,314.5432229376774,451.98480422473887,4,delivered,R005,V0092,7
E127D0033,127,56.642490217077125,restaurant,cooked,hot,11.134753378487062,20,12.98874982554813,77.59570420983378,north,107.38468703363377,296.6424902170771,4,delivered,R004,V0053,3
E127D0034,127,345.55888188432107,caterer,cooked,hot,32.5308933383843,60,12.98480514488415,77.64585976945064,west,443.3536057228416,645.5588818843211,5,delivered,R006,V0143,10
E127D0035,127,350.1063155666031,campus,cooked,hot,24.353386325221898,45,12.982079749012744,77.60393049191447,downtown,447.0014907985393,590.1063155666031,4,delivered,R002,V0036,4
E127D0036,127,294.77197698287955,restaurant,cooked,hot,6.312093622619545,12,12.982573170276126,77.6074838936997,west,382.9307484793406,534.7719769828796,4,delivered,R001,V0092,5
E127D0037,127,200.03048196158397,campus,cooked,hot,24.49374053457683,45,12.958847858031891,77.59945693108551,downtown,261.54084270604346,440.030481961584,4,delivered,R005,V0132,12
E127D0038,127,214.30773303559647,campus,cooked,hot,14.847501279776461,27,12.925988387452344,77.56635133545096,south,320.4800970299379,454.30773303559647,4,delivered,R007,V0051,11
E127D0039,127,264.32337523973223,grocer,produce,ambient,14.618507006832647,27,13.034517197568391,77.56479602022674,north,299.3581698462881,3144.3233752397323,48,delivered,R010,V0053,2
E127D0040,127,350.3765454856597,grocer,produce,ambient,16.476238518446912,30,12.921964779638465,77.59853550401421,south,435.83235827717766,3230.37654548566,48,delivered,R007,V0006,5
E128D0000,128,344.8239678829592,grocer,produce,ambient,24.53054638184235,45,12.978094562916624,77.59120881287875,downtown,442.5248265635346,3224.823967882959,48,delivered,R001,V0089,29
E128D0001,128,151.46417477091123,bakery,bakery,ambient,6.522443627901202,12,12.969388778204825,77.52387237801564,east,269.9133166486992,1591.4641747709113,24,delivered,R003,V0132,3
E128D0002,128,210.95569200411705,restaurant,cooked,hot,14.873810171752952,27,12.987217142374181,77.60168357457212,north,265.28599493349736,450.95569200411705,4,delivered,R006,V0080,8
E128D0003,128,278.125205345021,grocer,produce,ambient,19.591689515581947,36,12.973825630965642,77.59023167012198,downtown,377.25081312882554,3158.125205345021,48,delivered,R000,V0053,4
E128D0004,128,190.58717224683147,caterer,cooked,hot,29.809506417018415,55,12.975562963804807,77.54830048294201,east,288.7674025149099,490.58717224683147,5,delivered,R007,V0132,10
E128D0005,128,254.28770789346467,campus,cooked,hot,13.08371179385539,24,12.961321727583336,77.60971823462404,west,318.10063534126766,494.2877078934647,4,delivered,R005,V0014,4
E128D0006,128,90.95927220779025,restaurant,cooked,hot,5.417868438015381,10,12.98386536483874,77.59728061507107,downtown,155.56033894029622,330.95927220779026,4,delivered,R003,V0043,10
E128D0007,128,125.46847851376965,campus,cooked,hot,15.372667770722323,28,13.001999818162828,77.56049901134615,east,204.82159997120561,365.46847851376964,4,delivered,R001,V0053,3
E128D0008,128,51.634629825420156,caterer,cooked,hot,35.70794076127664,66,12.920896896381896,77.5309027042279,suburb,102.3714848975753,351.6346298254202,5,expired,,,7
E128D0009,128,284.44119419439204,restaurant,cooked,hot,3.569381623700046,7,12.996406686567575,77.61809729413568,north,395.1835324074224,524.441194194392,4,delivered,R004,V0080,2
E128D0010,128,249.8630971298513,grocer,produce,ambient,8.120245684498784,15,13.041939510217732,77.63340547017447,suburb,298.37401622108587,3129.863097129851,48,delivered,R004,V0080,2
E128D0011,128,52.90982695863904,restaurant,cooked,hot,4.398263364637981,8,12.959862718718943,77.6302821049964,west,121.36150328047628,292.90982695863903,4,delivered,R005,V0014,8
E128D0012,128,274.70715115069095,campus,cooked,hot,20.49003695443293,38,12.972917547676477,77.6472063336508,west,388.1078546998966,514.707151150691,4,delivered,R008,V0082,29
E128D0013,128,275.04671577898796,bakery,bakery,ambient,6.733006471594552,12,12.95638466080756,77.61334532278687,west,342.89302940605154,1715.046715778988,24,delivered,R000,V0034,3
E128D0014,128,316.9181038038819,caterer,cooked,hot,27.672507671011438,51,12.99164098742543,77.61497267206812,west,413.23329032637673,616.9181038038819,5,delivered,R006,V0053,5
E128D0015,128,274.33349420431256,campus,cooked,hot,18.882503017673713,35,12.968083822980292,77.64293875447581,west,346.6963044955834,514.3334942043125,4,delivered,R005,V0047,3
E128D0016,128,263.6847932458212,restaurant,cooked,hot,11.990708305709202,22,13.00441850282315,77.60474819815808,north,294.25059239745593,503.6847932458212,4,delivered,R006,V0006,18
E128D0017,128,90.54914666539143,restaurant,cooked,hot,4.5722259777493015,8,12.96897466930774,77.59231923660306,downtown,206.33962003273072,330.54914666539145,4,delivered,R003,V0132,5
E128D0018,128,314.42763377329936,restaurant,cooked,hot,12.809955023672583,24,12.923414176006125,77.58904954626821,south,393.8663237598171,554.4276337732994,4,delivered,R007,V0123,34
E128D0019,128,257.96619250691475,restaurant,cooked,hot,6.860693930854074,13,12.939686863165527,77.59106349000575,south,321.3146061263216,497.96619250691475,4,delivered,R007,V0006,6
E128D0020,128,241.6322757551178,caterer,cooked,hot,16.03649886677367,29,12.95479342378043,77.67701116836453,suburb,352.5084628696262,541.6322757551178,5,delivered,R005,V0092,6
E128D0021,128,246.05164991215116,caterer,cooked,hot,37.74888392957114,69,12.913914414307547,77.5562719398317,south,363.3916427097516,546.0516499121511,5,open,,,12
E128D0022,128,202.79233886920576,caterer,cooked,hot,17.265281020942155,32,13.044727530892292,77.58680161262556,north,288.4137341381971,502.79233886920576,5,delivered,R010,V0080,2
E128D0023,128,154.2040234806692,caterer,cooked,hot,28.513606863603453,52,12.996909100780742,77.61119182885703,north,256.8789752142251,454.2040234806692,5,delivered,R004,V0053,4
E128D0024,128,274.17444834580874,restaurant,cooked,hot,8.172238489658417,15,12.987249127567344,77.5750577111078,east,316.6674982889127,514.1744483458087,4,delivered,R001,V0132,3
E128D0025,128,141.1177257007617,restaurant,cooked,hot,10.991257039555585,20,12.97450345148743,77.59463595975674,downtown,225.91962990899924,381.1177257007617,4,delivered,R003,V0121,47
E128D0026,128,58.767301242794225,grocer,produce,ambient,16.46122760783561,30,13.048573252863404,77.57280200065652,suburb,90.7100646015218,2938.767301242794,48,delivered,R010,V0128,2
E128D0027,128,249.93512159903696,bakery,bakery,ambient,6.648281745398131,12,12.99402909964522,77.68222709737402,suburb,310.9418934374612,1689.9351215990368,24,delivered,R011,V0007,21
E128D0028,128,255.87234453773658,grocer,produce,ambient,25.827389086632326,47,12.876763734550769,77.60434639794379,suburb,298.6672675059981,3135.8723445377364,48,delivered,R003,V0101,50
E128D0029,128,253.30792677059438,restaurant,cooked,hot,12.997551377218041,24,12.97408334554231,77.59612141111651,downtown,299.90428154362917,493.30792677059435,4,delivered,R003,V0014,9
E129D0000,129,21.53090130557215,restaurant,cooked,hot,10.609832261179898,20,12.983996885535275,77.60339091852425,downtown,115.39368778679963,261.5309013055722,4,delivered,R004,V0132,9
E129D0001,129,228.84296672376675,restaurant,cooked,hot,11.79798387708951,22,12.942513558996842,77.55661555714009,east,297.1124031856199,468.8429667237667,4,delivered,R007,V0006,9
E129D0002,129,56.65517089770294,bakery,bakery,ambient,5.328004313556949,10,12.924559003027015,77.56288641429231,south,129.99665662118878,1496.6551708977029,24,delivered,R003,V0043,3
E129D0003,129,297.8460329385065,restaurant,cooked,hot,14.416839703518807,27,12.98747963656583,77.62542382243913,west,413.4368378711607,537.8460329385065,4,delivered,R004,V0080,4
E129D0004,129,308.82335340947714,campus,cooked,hot,11.221417862699306,21,12.966238064610165,77.58978801764891,downtown,355.75108397691895,548.8233534094771,4,delivered,R002,V0065,9
E129D0005,129,313.6080074767842,restaurant,cooked,hot,12.600678453448339,23,12.967447434679219,77.62394070460645,west,414.62987705127284,553.6080074767842,4,delivered,R005,V0097,10
E129D0006,129,215.43605847318898,grocer,produce,ambient,18.36124064031045,34,12.917057547682168,77.6314916516043,south,284.27823600574413,3095.436058473189,48,delivered,R007,V0094,56
E129D0007,129,320.1647008906186,bakery,bakery,ambient,2.1354060666834194,4,12.935308362153453,77.54764136979912,east,429.8418129245567,1760.1647008906186,24,delivered,R003,V0144,5
E129D0008,129,358.5468616183262,restaurant,cooked,hot,3.5983959753988097,7,12.965007310527831,77.62968109924122,west,440.44964171515267,598.5468616183261,4,delivered,R005,V0043,7
E129D0009,129,142.26316783147917,bakery,bakery,ambient,6.040436219266175,11,13.033570592323413,77.58002344109771,north,207.3686077575357,1582.2631678314792,24,delivered,R010,V0037,14
E129D0010,129,337.8176456279099,restaurant,cooked,hot,9.815169776675889,18,12.948533025843712,77.56130893468689,east,420.0046420673299,577.8176456279099,4,delivered,R003,V0043,2
E129D0011,129,161.5561303754758,caterer,cooked,hot,13.92308607010014,26,12.922458256316954,77.60706582757125,south,261.914571512791,461.5561303754758,5,delivered,R007,V0082,47
E129D0012,129,307.9939160965241,grocer,produce,ambient,7.961107203021552,15,13.025184031448699,77.61822347503701,north,393.0134872132157,3187.993916096524,48,delivered,R004,V0139,6
E129D0013,129,314.71975028917416,restaurant,cooked,hot,12.2541571149285,23,13.021658549838097,77.59648021375922,north,360.69660436226155,554.7197502891742,4,delivered,R001,V0080,2
E129D0014,129,70.03381244024803,restaurant,cooked,hot,12.995045569092891,24,12.954423477667902,77.54726639230559,east,145.7460582338512,310.033812440248,4,delivered,R003,V0132,2
E129D0015,129,135.09049592173957,campus,cooked,hot,23.633704924319062,43,12.995833532616663,77.6270558470372,west,251.44777887418252,375.0904959217396,4,delivered,R006,V0017,6
E129D0016,129,121.64574013087895,restaurant,cooked,hot,5.608788834828646,10,12.954771735459106,77.58210138705152,south,160.04565646927958,361.64574013087895,4,delivered,R007,V0144,6
E129D0017,129,293.54281947963284,restaurant,cooked,hot,7.199144988596409,13,12.940273551872355,77.6048054066177,south,398.24350296665455,533.5428194796328,4,delivered,R007,V0006,1
E129D0018,129,93.68723513274627,grocer,produce,ambient,12.15134413438619,22,12.935716521845286,77.58668106692546,south,134.66401934202645,2973.687235132746,48,delivered,R000,V0092,10
E129D0019,129,253.68212890980485,restaurant,cooked,hot,14.348466230685444,26,12.98682366708679,77.60940632451762,north,351.9802799607283,493.6821289098049,4,delivered,R006,V0037,45
E129D0020,129,100.8617657679864,restaurant,cooked,hot,6.609270656132976,12,12.931477703011936,77.62604268232148,south,131.24778411743264,340.8617657679864,4,delivered,R007,V0122,4
E129D0021,129,271.51968087636766,restaurant,cooked,hot,5.513275347614565,10,12.979289021211502,77.56389977123237,east,372.78421702280696,511.51968087636766,4,delivered,R010,V0014,11
E129D0022,129,196.04793233516668,campus,cooked,hot,18.597462254751328,34,12.945976277649839,77.58993978928973,south,271.21695685155805,436.0479323351667,4,delivered,R005,V0000,16
E129D0023,129,267.6096543273168,restaurant,cooked,hot,7.011243284746921,13,12.969272165016775,77.59639210806444,downtown,331.5719244140771,507.6096543273168,4,delivered,R003,V0014,3
E129D0024,129,284.10669804246896,restaurant,cooked,hot,13.299082129207095,24,12.973720202840939,77.59552578335456,downtown,336.5690532042117,524.1066980424689,4,delivered,R005,V0061,34
E129D0025,129,276.3156449324004,restaurant,cooked,hot,10.865037964781164,20,12.93133267672787,77.62567639692423,south,346.96916522596393,516.3156449324003,4,delivered,R007,V0000,4
E129D0026,129,265.8830313780178,campus,cooked,hot,10.595274501692204,19,12.950330006822965,77.6032147104053,south,357.7373209488074,505.8830313780178,4,delivered,R007,V0132,4
E129D0027,129,335.0839998301836,restaurant,cooked,hot,5.941387335532187,11,12.972430844643764,77.58696828126207,downtown,424.60118775244695,575.0839998301835,4,delivered,R000,V0043,2
E129D0028,129,28.078820464918323,restaurant,cooked,hot,4.824919837288869,9,12.971904382735227,77.64678960679558,west,111.55140830464035,268.0788204649183,4,delivered,R005,V0047,2
E129D0029,129,236.6603519036988,restaurant,cooked,hot,5.888079458503073,11,12.971829545862049,77.59460968158028,downtown,286.12930703366766,476.6603519036988,4,delivered,R001,V0034,2
E129D0030,129,287.96539010693135,restaurant,cooked,hot,14.24370003327655,26,13.01056072189443,77.62790926631736,north,385.91130468739,527.9653901069314,4,delivered,R006,V0122,39
E129D0031,129,131.55320032378972,restaurant,cooked,hot,12.187986310534804,22,12.951087481290832,77.5828621577091,south,168.57198179198903,371.5532003237897,4,delivered,R003,V0132,3
E129D0032,129,264.5800463955618,bakery,bakery,ambient,4.2538891634535805,8,12.9298580153222,77.56013324015736,south,312.43384638546263,1704.5800463955618,24,delivered,R003,V0144,7
E129D0033,129,237.4050477013609,caterer,cooked,hot,12.285140929742454,23,12.907248095869084,77.64158379922782,suburb,335.761544165917,537.4050477013609,5,delivered,R009,V0088,4
E129D0034,129,270.3405122778604,restaurant,cooked,hot,3.6300375498023034,7,12.994665244346255,77.59793851857965,north,364.5579834207705,510.3405122778604,4,delivered,R001,V0053,2
E129D0035,129,348.8745174195135,restaurant,cooked,hot,7.724864863460272,14,12.972118084107239,77.59507770625969,downtown,390.04586296630436,588.8745174195135,4,delivered,R000,V0014,3
E129D0036,129,48.41334578296846,grocer,produce,ambient,13.976888430825325,26,12.922153141614892,77.55231741001141,south,86.4555896014302,2928.4133457829685,48,delivered,R003,V0026,12
E129D0037,129,324.16326055615025,caterer,cooked,hot,17.15347264046283,32,12.942828020798752,77.59235959461877,south,372.3730449365696,624.1632605561502,5,delivered,R000,V0014,4
E129D0038,129,170.18715488564314,restaurant,cooked,hot,7.346062429208593,14,12.946454664848211,77.55620405242776,east,226.04047790389956,410.18715488564317,4,delivered,R007,V0076,11
E129D0039,129,345.8467315152915,grocer,produce,ambient,21.17467539943076,39,13.023789168960077,77.61642440800027,north,464.6481886686032,3225.8467315152916,48,delivered,R004,V0036,9
E129D0040,129,307.6954527980671,restaurant,cooked,hot,3.6371469481900647,7,13.016525756151346,77.57792732412202,north,394.56421889682713,547.6954527980671,4,delivered,R002,V0017,3
E129D0041,129,349.1975615462808,bakery,bakery,ambient,4.557512435048595,8,12.929516759454973,77.5590208633839,south,437.1547723072805,1789.1975615462807,24,delivered,R003,V0051,13
E129D0042,129,257.0040038470115,restaurant,cooked,hot,5.615118437605505,10,12.963511691882017,77.63355971720553,west,347.78645320330975,497.0040038470115,4,delivered,R005,V0047,2
E130D0000,130,253.62631955767338,campus,cooked,hot,21.62812047991963,40,12.95734070868429,77.6413727524648,west,362.5562029615105,493.62631955767336,4,delivered,R008,V0104,19
E130D0001,130,103.18082885533312,restaurant,cooked,hot,12.386345601227895,23,12.949161492313884,77.60410331209205,south,146.14574616540887,343.1808288553331,4,delivered,R009,V0092,24
E130D0002,130,250.5595196597567,campus,cooked,hot,19.49221313141141,36,13.000617020479238,77.5704844024496,north,289.60044534418233,490.5595196597567,4,delivered,R010,V0015,8
E130D0003,130,356.8639622522678,restaurant,cooked,hot,9.38942201536738,17,12.972502375132706,77.58461928798002,downtown,476.46330909201583,596.8639622522678,4,delivered,R000,V0019,12
E130D0004,130,322.08144127530534,restaurant,cooked,hot,8.274763160747762,15,12.996379970177264,77.64171281676944,west,427.37082649391795,562.0814412753053,4,delivered,R006,V0053,16
E130D0005,130,122.53485021742408,restaurant,cooked,hot,6.932670373647589,13,12.955538525559392,77.56520360206218,east,229.95458080460847,362.5348502174241,4,delivered,R003,V0015,8
E130D0006,130,318.91105617763225,restaurant,cooked,hot,5.608424049911191,10,12.970175040858676,77.59246631196767,downtown,370.2804354173843,558.9110561776322,4,delivered,R000,V0018,8
E130D0007,130,115.75206431810399,bakery,bakery,ambient,2.3636454553637307,4,12.985240776460893,77.58137441872951,north,225.87392105881167,1555.752064318104,24,delivered,R002,V0043,20
E130D0008,130,214.08971597834005,campus,cooked,hot,17.672377942648847,32,13.012324707411386,77.59198715370201,north,297.5210295618662,454.08971597834005,4,delivered,R006,V0017,4
E130D0009,130,230.15964068939786,campus,cooked,hot,13.643740418163842,25,12.963490664821068,77.57875387657741,east,324.23006963975513,470.15964068939786,4,delivered,R005,V0053,16
E130D0010,130,49.085870892142346,bakery,bakery,ambient,6.633334960927126,12,13.063787312202157,77.62629713726992,suburb,80.69870095063442,1489.0858708921423,24,delivered,R004,V0062,24
E130D0011,130,350.17766302522205,restaurant,cooked,hot,11.16977158458435,21,12.983822632524626,77.57566416067117,east,389.97333751593294,590.177663025222,4,delivered,R002,V0015,8
E130D0012,130,155.0946760143877,grocer,produce,ambient,26.35724048322024,48,12.998025000822588,77.66379030262674,west,242.71031145463604,3035.094676014388,48,delivered,R008,V0089,15
E130D0013,130,318.26002917630547,restaurant,cooked,hot,6.597748109634878,12,12.954760371790826,77.57735537259184,east,373.34153322107477,558.2600291763055,4,delivered,R000,V0015,4
E130D0014,130,283.03209992406045,restaurant,cooked,hot,7.895175360527578,15,12.991506669671063,77.60580442258049,north,323.93792008045256,523.0320999240605,4,delivered,R001,V0006,4
